provider	dotPath	method	fullUrl	docsUrl
binance	futures.data.basis	GET	https://fapi.binance.com/futures/data/basis{query}	https://developers.binance.com/docs/derivatives/usds-margined-futures/market-data/rest-api/Basis
s3	buckets.list	GET	https://s3.us-east-1.amazonaws.com/	https://docs.aws.amazon.com/AmazonS3/latest/API/API_ListBuckets.html
s3	buckets.listDirectory	GET	https://s3express-control.{param}.amazonaws.com/{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_ListDirectoryBuckets.html
s3	buckets.create	PUT	https://s3.us-east-1.amazonaws.com/{bucket}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_CreateBucket.html
s3	buckets.createSession	GET	https://s3express-{param}.{param}.amazonaws.com/{bucket}?session	https://docs.aws.amazon.com/AmazonS3/latest/API/API_CreateSession.html
s3	buckets.del	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucket.html
s3	buckets.head	HEAD	https://s3.us-east-1.amazonaws.com/{bucket}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_HeadBucket.html
s3	buckets.location	GET	https://s3.us-east-1.amazonaws.com/{bucket}?location	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketLocation.html
s3	buckets.getVersioning	GET	https://s3.us-east-1.amazonaws.com/{bucket}?versioning	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketVersioning.html
s3	buckets.putVersioning	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?versioning	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketVersioning.html
s3	buckets.getObjectLockConfiguration	GET	https://s3.us-east-1.amazonaws.com/{bucket}?object-lock	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetObjectLockConfiguration.html
s3	buckets.putObjectLockConfiguration	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?object-lock	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutObjectLockConfiguration.html
s3	buckets.getCors	GET	https://s3.us-east-1.amazonaws.com/{bucket}?cors	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketCors.html
s3	buckets.putCors	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?cors	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketCors.html
s3	buckets.delCors	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?cors	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketCors.html
s3	buckets.getLifecycle	GET	https://s3.us-east-1.amazonaws.com/{bucket}?lifecycle	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketLifecycleConfiguration.html
s3	buckets.putLifecycle	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?lifecycle	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketLifecycleConfiguration.html
s3	buckets.getLifecycleLegacy	GET	https://s3.us-east-1.amazonaws.com/{bucket}?lifecycle	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketLifecycle.html
s3	buckets.putLifecycleLegacy	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?lifecycle	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketLifecycle.html
s3	buckets.delLifecycle	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?lifecycle	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketLifecycle.html
s3	buckets.getEncryption	GET	https://s3.us-east-1.amazonaws.com/{bucket}?encryption	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketEncryption.html
s3	buckets.putEncryption	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?encryption	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketEncryption.html
s3	buckets.delEncryption	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?encryption	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketEncryption.html
s3	buckets.getPolicy	GET	https://s3.us-east-1.amazonaws.com/{bucket}?policy	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketPolicy.html
s3	buckets.putPolicy	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?policy	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketPolicy.html
s3	buckets.delPolicy	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?policy	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketPolicy.html
s3	buckets.getPolicyStatus	GET	https://s3.us-east-1.amazonaws.com/{bucket}?policyStatus	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketPolicyStatus.html
s3	buckets.getTagging	GET	https://s3.us-east-1.amazonaws.com/{bucket}?tagging	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketTagging.html
s3	buckets.putTagging	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?tagging	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketTagging.html
s3	buckets.delTagging	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?tagging	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketTagging.html
s3	buckets.getPublicAccessBlock	GET	https://s3.us-east-1.amazonaws.com/{bucket}?publicAccessBlock	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetPublicAccessBlock.html
s3	buckets.putPublicAccessBlock	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?publicAccessBlock	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutPublicAccessBlock.html
s3	buckets.delPublicAccessBlock	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?publicAccessBlock	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeletePublicAccessBlock.html
s3	buckets.getOwnershipControls	GET	https://s3.us-east-1.amazonaws.com/{bucket}?ownershipControls	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketOwnershipControls.html
s3	buckets.putOwnershipControls	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?ownershipControls	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketOwnershipControls.html
s3	buckets.delOwnershipControls	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?ownershipControls	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketOwnershipControls.html
s3	buckets.getWebsite	GET	https://s3.us-east-1.amazonaws.com/{bucket}?website	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketWebsite.html
s3	buckets.putWebsite	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?website	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketWebsite.html
s3	buckets.delWebsite	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?website	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketWebsite.html
s3	buckets.getLogging	GET	https://s3.us-east-1.amazonaws.com/{bucket}?logging	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketLogging.html
s3	buckets.putLogging	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?logging	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketLogging.html
s3	buckets.getNotification	GET	https://s3.us-east-1.amazonaws.com/{bucket}?notification	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketNotificationConfiguration.html
s3	buckets.putNotification	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?notification	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketNotificationConfiguration.html
s3	buckets.getNotificationLegacy	GET	https://s3.us-east-1.amazonaws.com/{bucket}?notification	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketNotification.html
s3	buckets.putNotificationLegacy	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?notification	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketNotification.html
s3	buckets.getReplication	GET	https://s3.us-east-1.amazonaws.com/{bucket}?replication	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketReplication.html
s3	buckets.putReplication	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?replication	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketReplication.html
s3	buckets.delReplication	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?replication	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketReplication.html
s3	buckets.getRequestPayment	GET	https://s3.us-east-1.amazonaws.com/{bucket}?requestPayment	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketRequestPayment.html
s3	buckets.putRequestPayment	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?requestPayment	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketRequestPayment.html
s3	buckets.getAbac	GET	https://s3.us-east-1.amazonaws.com/{bucket}?abac	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketAbac.html
s3	buckets.putAbac	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?abac	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketAbac.html
s3	buckets.getAccelerateConfiguration	GET	https://s3.us-east-1.amazonaws.com/{bucket}?accelerate	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketAccelerateConfiguration.html
s3	buckets.putAccelerateConfiguration	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?accelerate	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketAccelerateConfiguration.html
s3	buckets.getAcl	GET	https://s3.us-east-1.amazonaws.com/{bucket}?acl	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketAcl.html
s3	buckets.putAcl	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?acl	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketAcl.html
s3	buckets.createMetadataConfiguration	POST	https://s3.us-east-1.amazonaws.com/{bucket}?metadataConfiguration	https://docs.aws.amazon.com/AmazonS3/latest/API/API_CreateBucketMetadataConfiguration.html
s3	buckets.getMetadataConfiguration	GET	https://s3.us-east-1.amazonaws.com/{bucket}?metadataConfiguration	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketMetadataConfiguration.html
s3	buckets.delMetadataConfiguration	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?metadataConfiguration	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketMetadataConfiguration.html
s3	buckets.createMetadataTableConfiguration	POST	https://s3.us-east-1.amazonaws.com/{bucket}?metadataTable	https://docs.aws.amazon.com/AmazonS3/latest/API/API_CreateBucketMetadataTableConfiguration.html
s3	buckets.getMetadataTableConfiguration	GET	https://s3.us-east-1.amazonaws.com/{bucket}?metadataTable	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketMetadataTableConfiguration.html
s3	buckets.delMetadataTableConfiguration	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?metadataTable	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketMetadataTableConfiguration.html
s3	buckets.updateMetadataInventoryTable	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?metadataInventoryTable	https://docs.aws.amazon.com/AmazonS3/latest/API/API_UpdateBucketMetadataInventoryTableConfiguration.html
s3	buckets.updateMetadataJournalTable	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?metadataJournalTable	https://docs.aws.amazon.com/AmazonS3/latest/API/API_UpdateBucketMetadataJournalTableConfiguration.html
s3	buckets.listIntelligentTiering	GET	https://s3.us-east-1.amazonaws.com/{bucket}?intelligent-tiering{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_ListBucketIntelligentTieringConfigurations.html
s3	buckets.getIntelligentTiering	GET	https://s3.us-east-1.amazonaws.com/{bucket}?intelligent-tiering{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketIntelligentTieringConfiguration.html
s3	buckets.putIntelligentTiering	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?intelligent-tiering{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketIntelligentTieringConfiguration.html
s3	buckets.delIntelligentTiering	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?intelligent-tiering{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketIntelligentTieringConfiguration.html
s3	buckets.listMetrics	GET	https://s3.us-east-1.amazonaws.com/{bucket}?metrics{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_ListBucketMetricsConfigurations.html
s3	buckets.getMetrics	GET	https://s3.us-east-1.amazonaws.com/{bucket}?metrics{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketMetricsConfiguration.html
s3	buckets.putMetrics	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?metrics{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketMetricsConfiguration.html
s3	buckets.delMetrics	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?metrics{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketMetricsConfiguration.html
s3	buckets.listInventory	GET	https://s3.us-east-1.amazonaws.com/{bucket}?inventory{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_ListBucketInventoryConfigurations.html
s3	buckets.getInventory	GET	https://s3.us-east-1.amazonaws.com/{bucket}?inventory{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketInventoryConfiguration.html
s3	buckets.putInventory	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?inventory{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketInventoryConfiguration.html
s3	buckets.delInventory	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?inventory{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketInventoryConfiguration.html
s3	buckets.listAnalytics	GET	https://s3.us-east-1.amazonaws.com/{bucket}?analytics{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_ListBucketAnalyticsConfigurations.html
s3	buckets.getAnalytics	GET	https://s3.us-east-1.amazonaws.com/{bucket}?analytics{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketAnalyticsConfiguration.html
s3	buckets.putAnalytics	PUT	https://s3.us-east-1.amazonaws.com/{bucket}?analytics{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutBucketAnalyticsConfiguration.html
s3	buckets.delAnalytics	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}?analytics{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteBucketAnalyticsConfiguration.html
s3	objects.listLegacy	GET	https://s3.us-east-1.amazonaws.com/{bucket}{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_ListObjects.html
s3	objects.list	GET	https://s3.us-east-1.amazonaws.com/{bucket}?list-type=2{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_ListObjectsV2.html
s3	objects.listVersions	GET	https://s3.us-east-1.amazonaws.com/{bucket}?versions{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_ListObjectVersions.html
s3	objects.put	PUT	https://s3.us-east-1.amazonaws.com/{bucket}/{key}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutObject.html
s3	objects.copy	PUT	https://s3.us-east-1.amazonaws.com/{bucket}/{key}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_CopyObject.html
s3	objects.rename	PUT	https://s3express-{param}.{param}.amazonaws.com/{bucket}/{key}?renameObject	https://docs.aws.amazon.com/AmazonS3/latest/API/API_RenameObject.html
s3	objects.createMultipartUpload	POST	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?uploads	https://docs.aws.amazon.com/AmazonS3/latest/API/API_CreateMultipartUpload.html
s3	objects.uploadPart	PUT	https://s3.us-east-1.amazonaws.com/{bucket}/{key}{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_UploadPart.html
s3	objects.uploadPartCopy	PUT	https://s3.us-east-1.amazonaws.com/{bucket}/{key}{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_UploadPartCopy.html
s3	objects.completeMultipartUpload	POST	https://s3.us-east-1.amazonaws.com/{bucket}/{key}{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_CompleteMultipartUpload.html
s3	objects.abortMultipartUpload	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}/{key}{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_AbortMultipartUpload.html
s3	objects.listParts	GET	https://s3.us-east-1.amazonaws.com/{bucket}/{key}{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_ListParts.html
s3	objects.listMultipartUploads	GET	https://s3.us-east-1.amazonaws.com/{bucket}?uploads{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_ListMultipartUploads.html
s3	objects.get	GET	https://s3.us-east-1.amazonaws.com/{bucket}/{key}{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetObject.html
s3	objects.getStream	GET	https://s3.us-east-1.amazonaws.com/{bucket}/{key}{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetObject.html
s3	objects.head	HEAD	https://s3.us-east-1.amazonaws.com/{bucket}/{key}{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_HeadObject.html
s3	objects.del	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}/{key}{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteObject.html
s3	objects.delMany	POST	https://s3.us-east-1.amazonaws.com/{bucket}?delete	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteObjects.html
s3	objects.getTagging	GET	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?tagging{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetObjectTagging.html
s3	objects.putTagging	PUT	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?tagging{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutObjectTagging.html
s3	objects.delTagging	DELETE	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?tagging{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_DeleteObjectTagging.html
s3	objects.getAcl	GET	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?acl{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetObjectAcl.html
s3	objects.putAcl	PUT	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?acl{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutObjectAcl.html
s3	objects.getAttributes	GET	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?attributes{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetObjectAttributes.html
s3	objects.restore	POST	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?restore{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_RestoreObject.html
s3	objects.getLegalHold	GET	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?legal-hold{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetObjectLegalHold.html
s3	objects.putLegalHold	PUT	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?legal-hold{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutObjectLegalHold.html
s3	objects.getRetention	GET	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?retention{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetObjectRetention.html
s3	objects.putRetention	PUT	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?retention{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_PutObjectRetention.html
s3	objects.getTorrent	GET	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?torrent{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetObjectTorrent.html
s3	objects.selectContent	POST	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?select&select-type=2	https://docs.aws.amazon.com/AmazonS3/latest/API/API_SelectObjectContent.html
s3	objects.updateEncryption	PUT	https://s3.us-east-1.amazonaws.com/{bucket}/{key}?encryption{query}	https://docs.aws.amazon.com/AmazonS3/latest/API/API_UpdateObjectEncryption.html
s3	objectLambda.writeGetObjectResponse	POST	https://{param}.s3-object-lambda.{param}.amazonaws.com/WriteGetObjectResponse	https://docs.aws.amazon.com/AmazonS3/latest/API/API_WriteGetObjectResponse.html
b2	buckets.list	GET	https://s3.us-west-004.backblazeb2.com/	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.create	PUT	https://s3.us-west-004.backblazeb2.com/{bucket}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.del	DELETE	https://s3.us-west-004.backblazeb2.com/{bucket}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.head	HEAD	https://s3.us-west-004.backblazeb2.com/{bucket}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.location	GET	https://s3.us-west-004.backblazeb2.com/{bucket}?location	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.getVersioning	GET	https://s3.us-west-004.backblazeb2.com/{bucket}?versioning	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.getObjectLockConfiguration	GET	https://s3.us-west-004.backblazeb2.com/{bucket}?object-lock	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.putObjectLockConfiguration	PUT	https://s3.us-west-004.backblazeb2.com/{bucket}?object-lock	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.getCors	GET	https://s3.us-west-004.backblazeb2.com/{bucket}?cors	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.putCors	PUT	https://s3.us-west-004.backblazeb2.com/{bucket}?cors	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.delCors	DELETE	https://s3.us-west-004.backblazeb2.com/{bucket}?cors	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.getEncryption	GET	https://s3.us-west-004.backblazeb2.com/{bucket}?encryption	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.putEncryption	PUT	https://s3.us-west-004.backblazeb2.com/{bucket}?encryption	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.delEncryption	DELETE	https://s3.us-west-004.backblazeb2.com/{bucket}?encryption	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.getAcl	GET	https://s3.us-west-004.backblazeb2.com/{bucket}?acl	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	buckets.putAcl	PUT	https://s3.us-west-004.backblazeb2.com/{bucket}?acl	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.listLegacy	GET	https://s3.us-west-004.backblazeb2.com/{bucket}{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.list	GET	https://s3.us-west-004.backblazeb2.com/{bucket}?list-type=2{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.listVersions	GET	https://s3.us-west-004.backblazeb2.com/{bucket}?versions{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.put	PUT	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.copy	PUT	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.createMultipartUpload	POST	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}?uploads	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.uploadPart	PUT	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.uploadPartCopy	PUT	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.completeMultipartUpload	POST	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.abortMultipartUpload	DELETE	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.listParts	GET	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.listMultipartUploads	GET	https://s3.us-west-004.backblazeb2.com/{bucket}?uploads{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.get	GET	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.getStream	GET	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.head	HEAD	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.del	DELETE	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.delMany	POST	https://s3.us-west-004.backblazeb2.com/{bucket}?delete	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.getAcl	GET	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}?acl{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.putAcl	PUT	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}?acl{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.getLegalHold	GET	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}?legal-hold{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.putLegalHold	PUT	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}?legal-hold{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.getRetention	GET	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}?retention{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
b2	objects.putRetention	PUT	https://s3.us-west-004.backblazeb2.com/{bucket}/{key}?retention{query}	https://www.backblaze.com/docs/en/cloud-storage-call-the-s3-compatible-api
anthropic	api.oauth.usage	GET	https://api.anthropic.com/api/oauth/usage	https://docs.anthropic.com/en/api
anthropic	v1.files	POST	https://api.anthropic.com/v1/files	https://docs.anthropic.com/en/api
anthropic	v1.files.content	GET	https://api.anthropic.com/v1/files/{fileId}/content	https://docs.anthropic.com/en/api
anthropic	v1.files.del	DELETE	https://api.anthropic.com/v1/files/{fileId}	https://docs.anthropic.com/en/api
anthropic	v1.files.list	GET	https://api.anthropic.com/v1/files	https://docs.anthropic.com/en/api
anthropic	v1.files.retrieve	GET	https://api.anthropic.com/v1/files/{fileId}	https://docs.anthropic.com/en/api
anthropic	v1.messages	POST	https://api.anthropic.com/v1/messages	https://docs.anthropic.com/en/api
anthropic	v1.messages.batches	POST	https://api.anthropic.com/v1/messages/batches	https://docs.anthropic.com/en/api
anthropic	v1.messages.batches.cancel	POST	https://api.anthropic.com/v1/messages/batches/{batchId}/cancel	https://docs.anthropic.com/en/api
anthropic	v1.messages.batches.del	DELETE	https://api.anthropic.com/v1/messages/batches/{batchId}	https://docs.anthropic.com/en/api
anthropic	v1.messages.batches.list	GET	https://api.anthropic.com/v1/messages/batches	https://docs.anthropic.com/en/api
